Date,ttm_net_eps,pe_ratio,ttm_sales_per_share,book_value_per_share,ttm_fcf_per_share,current_assets,current_ratio,current_assets___inventory,quick_ratio,total_liabilities,debt_to_equity_ratio,return_on_equity,return_on_assets,return_on_investment,tangible_equity,return_on_tangible_equity,price,current_liabilities,shareholder's_equity,ttm_net_income,cash_on_hand,total_share_holder_equity,revenue,gross_profit,operating_income,ebitda,net_income,eps_earnings_per_share_diluted,shares_outstanding,ps_ratio,pb_ratio,pfcf_ratio,total_assets,ticker
3/31/2015,1.52,14.223684210526317,9.87,11.52,-0.45,6.3,0.67,5.05,0.54,54.47,2.66,13.73,3.66,10.83,20.46,13.73,21.62,9.39,20.46,2.69,469,20464,4104,2741,1129,1766,650,0.36,1795,2.1904761904761907,1.8767361111111112,-48.04444444,74.93,NEE
6/30/2015,1.64,12.51829268292683,10,11.95,-0.86,6.35,0.67,5.07,0.54,55.6,2.57,14.3,3.89,11.06,21.6,14.3,20.53,9.42,21.6,2.91,551,21601,4358,3042,1146,1971,716,0.4,1797,2.053,1.7179916317991635,-23.87209302,77.2,NEE
9/30/2015,1.74,11.827586206896552,10.08,12.38,-0.86,6.66,0.64,5.31,0.51,57.14,2.5,14.71,4.08,11.48,22.83,14.71,20.58,10.37,22.83,3.13,1181,22826,4954,3482,1481,2381,879,0.48,1824,2.0416666666666665,1.662358642972536,-23.93023256,79.96,NEE
12/31/2015,1.52,14.532894736842104,9.67,12.53,-1.23,6.8,0.67,5.54,0.55,59.37,2.57,12.51,3.5,9.76,23.11,12.51,22.09,10.11,23.11,2.75,571,23112,4070,2894,876,1717,507,0.27,1816,2.2843846949327817,1.7629688747007184,-17.95934959,82.48,NEE
3/31/2016,1.5,16.900000000000002,9.45,12.81,-2.28,7.1,0.67,5.81,0.55,61.01,2.58,12.09,3.4,9.64,23.63,12.09,25.35,10.59,23.63,2.76,628,23630,3835,2907,1234,1885,653,0.35,1854,2.682539682539683,1.9789227166276346,-11.11842105,84.64,NEE
6/30/2016,1.39,20.244604316546763,9.08,12.92,-2.05,6.51,0.57,5.26,0.46,61.54,2.58,11.04,3.1,9.49,23.88,11.04,28.14,11.34,23.88,2.58,730,23882,3817,2857,1169,1985,540,0.29,1858,3.0991189427312777,2.178018575851393,-13.72682927,85.42,NEE
9/30/2016,1.31,20.29007633587786,8.94,13.31,-1.81,6.75,0.65,5.44,0.52,63,2.53,10.28,2.88,8.89,24.87,10.28,26.58,10.46,24.87,2.45,681,24869,4805,3588,1279,2349,753,0.41,1864,2.9731543624161074,1.9969947407963935,-14.68508287,87.86,NEE
12/31/2016,1.55,16.87741935483871,8.68,13.53,1.5,7.41,0.68,6.12,0.56,64.66,2.55,11.9,3.34,8.55,25.33,11.9,26.16,10.92,25.33,2.91,1292,25331,3681,2794,777,1668,960,0.51,1863,3.013824884792627,1.9334811529933482,17.44,89.99,NEE
3/31/2017,2.05,13.814634146341465,8.72,14.14,0.67,5.83,0.6,4.52,0.46,64.74,2.45,15.26,4.33,10.54,26.47,15.26,28.32,9.76,26.47,3.84,600,26469,3972,3073,2362,3053,1583,0.84,1881,3.2477064220183482,2.0028288543140027,42.26865671641791,91.21,NEE
6/30/2017,2.18,14.279816513761466,9,14.33,3.01,5.95,0.66,4.63,0.52,66.01,2.46,15.8,4.52,10.42,26.88,15.8,31.13,8.95,26.88,4.09,642,26876,4404,3386,1276,2233,793,0.42,1887,3.4588888888888887,2.1723656664340543,10.34219269,92.89,NEE
9/30/2017,2.23,14.695067264573993,8.96,14.53,1.06,7.03,0.61,5.68,0.49,69.46,2.54,15.79,4.51,10.34,27.32,15.79,32.77,11.6,27.32,4.18,1381,27321,4808,3632,1351,2489,847,0.45,1894,3.6573660714285716,2.2553337921541643,30.915094339622645,96.78,NEE
12/31/2017,2.85,12.333333333333332,9.1,15.67,0.65,7.18,0.64,5.91,0.53,68.43,2.32,19.53,5.68,8.96,29.53,19.53,35.15,11.24,29.53,5.38,1714,29531,3989,3011,184,36,2157,1.14,1890,3.8626373626373627,2.2431397574984047,54.07692307692307,97.96,NEE
3/31/2018,4.34,8.529953917050692,9.02,19.1,2.74,5.61,0.59,4.41,0.46,58.29,1.62,27.49,8.62,6.45,35.99,27.49,37.02,9.58,35.99,8.23,550,35993,3857,3038,1059,1984,4431,2.33,1897,4.1042128603104215,1.9382198952879581,13.510948905109489,94.28,NEE
6/30/2018,4.33,8.803695150115473,8.82,19.16,-0.98,5.89,0.58,4.73,0.46,59.32,1.64,25.47,8.55,6.05,36.17,25.47,38.12,10.18,36.17,8.22,478,36172,4063,3169,1146,2040,781,0.4,1901,4.321995464852607,1.9895615866388308,-38.89795918,95.49,NEE
9/30/2018,4.41,8.73015873,8.59,19.53,2.88,8.35,0.65,7.27,0.57,61.27,1.64,24.09,8.67,5.29,37.34,24.09,38.5,12.81,37.34,8.37,497,37338,4416,3333,968,2151,1005,0.53,1910,4.481955762514552,1.971326164874552,13.368055555555555,98.6,NEE
12/31/2018,3.49,11.441260744985673,8.78,19.57,1.22,6.39,0.36,5.17,0.29,66.29,1.77,18.07,6.77,6.66,36.52,18.18,39.93,17.56,37.41,6.64,638,37413,4391,3455,1107,2252,421,0.21,1908,4.547835990888383,2.0403679100664283,32.72950819672131,103.7,NEE
3/31/2019,1.51,29.602649006622517,8.87,19.75,-1.6,8.22,0.46,6.81,0.38,71.19,1.88,7.76,2.84,6.68,34.35,8,44.7,17.93,37.84,2.89,972,37840,4075,3108,1135,1997,680,0.35,1927,5.039458850056371,2.2632911392405064,-27.9375,109.03,NEE
6/30/2019,1.74,27.396551724137932,9.3,20.06,1.06,7.47,0.52,6.04,0.42,72.13,1.88,8.85,3.17,7.38,34.93,9.33,47.67,14.41,38.43,3.34,1019,38426,4970,3896,1747,3009,1234,0.64,1931,5.125806451612903,2.3763708873379863,44.971698113207545,110.55,NEE
9/30/2019,1.67,32.64670658682635,9.86,20.54,-0.15,7.68,0.58,6.23,0.47,74.05,1.84,8.36,2.94,7.96,36.05,9.06,54.52,13.31,40.17,3.21,1131,40174,5572,4306,1593,2906,879,0.45,1944,5.529411764705883,2.654333008763389,-363.4666667,114.22,NEE
12/31/2019,1.94,29.36597938,9.92,21.15,-4.12,7.41,0.54,6.08,0.44,76.33,1.85,9.55,3.34,7.25,37.16,10.58,56.97,13.85,41.36,3.77,600,41360,4587,3531,878,1919,976,0.5,1942,5.742943548387097,2.6936170212765957,-13.8276699,117.69,NEE
3/31/2020,1.81,31.447513812154696,10.15,20.9,-2,9.73,0.71,8.35,0.61,79.76,1.95,8.73,3.03,8.01,36.67,9.7,56.92,13.72,40.88,3.51,3335,40875,4613,3792,1981,2903,421,0.21,1967,5.607881773399015,2.7234449760765553,-28.46,120.64,NEE
6/30/2020,1.81,31.558011049723756,9.71,21.21,-3.81,7.58,0.61,6.21,0.5,80.39,1.93,8.66,2.99,7.02,37.36,9.65,57.12,12.37,41.57,3.55,1009,41574,4204,3473,1186,2218,1275,0.65,1967,5.882595262615859,2.693069306930693,-14.99212598,121.96,NEE
9/30/2020,1.99,33.34170854271356,9.27,21.46,-2.62,9.03,0.57,7.61,0.48,84.32,2.01,9.41,3.21,6.13,37.85,10.47,66.35,15.71,42.06,3.9,1961,42062,4785,3674,1008,2346,1229,0.62,1969,7.157497303128371,3.091798695246971,-25.32442748,126.38,NEE
12/31/2020,1.49,49.738255033557046,9.14,22.92,-2.85,7.38,0.47,5.83,0.38,82.76,1.84,6.89,2.35,6.06,40.68,7.65,74.11,15.56,44.93,2.92,1105,44929,4395,3519,941,1964,-6,0,1969,8.108315098468271,3.233420593368237,-26.00350877,127.68,NEE
3/31/2021,2.11,34.59715639810427,8.69,23.32,-2.29,8.24,0.52,6.63,0.42,86.71,1.9,9.56,3.28,4.38,40.88,10.63,73,15.78,45.73,4.16,1462,45730,3726,2820,669,1492,1666,0.84,1973,8.400460299194476,3.130360205831904,-31.87772926,132.44,NEE
6/30/2021,1.6,44.45625,8.54,22.99,-1.56,8.06,0.48,6.47,0.38,89.9,1.99,7.07,2.41,3.51,40.27,7.88,71.13,16.82,45.11,3.15,884,45114,3927,2824,510,1551,256,0.13,1970,8.329039813,3.093953892996955,-45.59615385,135.01,NEE
9/30/2021,1.2,63.80833333333333,8.33,22.76,-2.85,9.57,0.47,7.83,0.38,94.52,2.12,5.24,1.77,2.75,39.8,5.85,76.57,20.46,44.65,2.36,692,44647,4370,2987,379,1677,447,0.23,1973,9.192076830732292,3.364235500878734,-26.86666667,139.16,NEE
12/31/2021,1.81,50.51933701657458,8.66,23.14,-2.92,9.29,0.53,7.73,0.44,95.49,2.1,7.9,2.61,3.12,40.58,8.85,91.44,17.44,45.42,3.57,639,45424,5046,3911,1355,2407,1204,0.61,1972,10.558891454965357,3.9515989628349177,-31.31506849,140.91,NEE
3/31/2022,0.74,112.72972972972974,8.23,22.43,-2.95,10.99,0.49,9.4,0.42,100.9,2.29,3.25,1.04,1.56,39.21,3.64,83.42,22.42,44.05,1.46,1477,44049,2890,1524,-775,185,-451,-0.23,1974,10.136087484811664,3.7191261703076237,-28.2779661,144.95,NEE
6/30/2022,1.31,58.54961832061068,8.87,22.67,-2.81,14.33,0.53,12.69,0.47,107.22,2.41,5.78,1.79,2,39.71,6.48,76.7,26.82,44.55,2.58,2861,44554,5183,3594,948,2175,1380,0.7,1973,8.647125140924466,3.3833259814733125,-27.29537367,151.77,NEE
9/30/2022,1.94,40.21649484536082,10.05,23.53,-3,12.89,0.46,11.1,0.4,109.66,2.35,8.47,2.58,3.47,41.87,9.49,78.02,27.79,46.75,3.83,2508,46746,6719,4786,1862,3218,1696,0.86,1979,7.763184079601989,3.315767105822354,-26.00666667,156.41,NEE
3/31/2009,,,,28.36,,21.88,0.62,19.68,0.56,146.3,1.82,,,,,,,35.07,80.55,,,,,,,,,,,,,,,VZ
6/30/2009,,,,29.16,,21.46,0.81,18.69,0.71,142.18,1.72,,,,,,,26.37,82.82,,1180,82821,26861,16380,4418,8509,1483,0.52,2841,,,,,VZ
9/30/2009,,,,29.78,,22.02,0.81,19.47,0.71,141.82,1.68,,,,,,,27.31,84.58,,1690,84582,27265,16269,3986,8158,1176,0.41,2841,,,,,VZ
12/31/2009,1.28,13.03125,37.95,29.67,5.11,21.75,0.75,20.32,0.7,142.76,1.7,5.89,2.16,11.42,-17.16,-27.16,16.68,29.14,84.14,4.89,2499,84143,27091,14297,2880,7123,590,0.21,2841,0.4395256916996047,0.5621840242669363,3.2641878669275926,226.91,VZ
3/31/2010,0.84,18.86904761904762,38.07,29.95,5.37,22.41,0.8,21.29,0.76,142.7,1.69,4.39,1.63,11.18,-16.59,-21.56,15.85,28.06,84.65,3.69,3557,84652,26913,16261,4441,8563,443,0.16,2837,0.4163383241397426,0.5292153589315526,2.951582867783985,227.35,VZ
6/30/2010,0.25,58.16,38.09,29.88,6.23,21.06,0.66,20.08,0.63,141.78,1.68,1.2,0.45,8.46,-16.75,-6.08,14.54,31.83,84.47,1.02,5225,84473,26773,14557,410,4587,-1192,-0.42,2827,0.3817274875295353,0.4866131191432396,2.3338683788121988,226.25,VZ
9/30/2010,0.15,122.66666666666666,37.85,29.94,6.08,21.34,0.74,20.33,0.71,136.23,1.61,0.59,0.22,8.17,-15.94,-3.01,18.4,28.77,84.62,0.5,5975,84624,26484,15813,3383,7406,659,0.23,2830,0.4861294583883751,0.6145624582498329,3.026315789473684,220.85,VZ
12/31/2010,1.31,15.648854961832061,37.63,30.74,5.97,22.35,0.73,21.22,0.69,133.09,1.53,2.99,1.14,10.9,-13.9,-16.14,20.5,30.6,86.91,2.55,7213,86912,26395,15785,6411,10494,2639,0.93,2833,0.5447781025777305,0.6668835393623943,3.4338358458961475,220.01,VZ
3/31/2011,1.68,13.321428571428571,37.67,31.41,4.91,29.92,0.91,28.68,0.88,139.24,1.57,4.11,1.58,10.93,-11.83,-24.27,22.38,32.75,88.86,3.55,14730,88864,26990,15761,4453,8477,1439,0.51,2834,0.5941067162198035,0.7125119388729704,4.558044806517311,228.11,VZ
6/30/2011,2.32,9.439655172413794,37.9,32.05,4.08,22.47,0.82,21.2,0.78,133.04,1.47,7.23,2.84,14.15,-11.86,-47.41,21.9,27.37,90.71,6.35,6828,90712,27536,16378,4892,9005,1609,0.57,2838,0.5778364116094986,0.6833073322932918,5.367647058823529,223.76,VZ
9/30/2011,2.5,8.768,38.38,30.91,4.4,27.77,0.8,26.62,0.77,140.52,1.61,7.98,3.14,15.03,-15.14,-53.59,21.92,34.64,87.52,7.07,10858,87515,27913,16515,4647,8826,1379,0.49,2839,0.5711307972902554,0.7091556130702039,4.9818181818181815,228.03,VZ
12/31/2011,0.86,28.186046511627907,39.07,30.31,4.77,30.94,1.01,30,0.98,144.55,1.68,2.72,1.06,9.42,-16.58,-17.35,24.24,30.76,85.91,2.4,13954,85908,28436,16346,-1112,3068,-2023,-0.72,2839,0.6204248784233427,0.7997360607060376,5.081761006289308,230.46,VZ
3/31/2012,0.94,24.893617021276597,39.46,31.12,5.37,23.51,1.03,22.45,0.98,134.5,1.52,3.01,1.17,9.99,-14.08,-18.39,23.4,22.91,88.42,2.65,6532,88421,28242,16923,5195,9223,1686,0.59,2849,0.5930055752660922,0.7519280205655526,4.357541899,222.92,VZ
6/30/2012,1.01,27.287128712871286,39.75,31.74,6.15,27.13,1.03,26.27,1,135.64,1.5,3.26,1.26,10.58,-12.08,-19.81,27.56,26.35,90.43,2.87,10778,90428,28552,17656,5651,9779,1825,0.64,2858,0.6933333333333332,0.8683049779458097,4.481300813008129,226.07,VZ
9/30/2012,1.08,26.46296296296296,40.04,32.46,6.3,27.66,0.96,26.44,0.92,138.45,1.5,3.45,1.35,11.08,-14.84,-21.4,28.58,28.77,92.63,3.08,10307,92628,29007,18016,5483,9650,1593,0.56,2866,0.7137862137862138,0.8804682686383241,4.536507936507936,231.08,VZ
12/31/2012,0.31,88.48387096774194,40.52,29.92,5.35,21.24,0.79,20.16,0.75,139.69,1.63,0.98,0.39,9.64,-22.28,-5.53,27.43,26.96,85.53,0.88,3563,85533,30045,16976,-3169,968,-4229,-1.48,2862,0.676949654,0.9167780748663101,5.127102803738318,225.22,VZ
3/31/2013,0.4,78.825,40.85,30.61,5.88,25.26,0.8,24.46,0.78,138.6,1.58,1.28,0.5,10.53,-18.02,-6.79,31.53,31.49,87.59,1.14,6135,87588,29420,18488,6222,10340,1952,0.68,2872,0.7718482252141983,1.0300555374060765,5.362244897959184,226.19,VZ
6/30/2013,0.54,60.425925925925924,41.23,30.46,5.93,21.96,0.75,20.92,0.72,136.19,1.56,1.77,0.69,11.37,-18.78,-8.45,32.63,29.19,87.16,1.56,2406,87156,29786,18753,6555,10706,2246,0.78,2872,0.7914140189182636,1.0712409717662508,5.502529510961215,223.35,VZ
9/30/2013,0.76,40.21052631578947,41.65,31.54,6.43,73.71,2.43,72.51,2.39,186.41,2.07,2.51,0.93,11.69,-16.31,-11.68,30.56,30.29,90.27,2.2,57341,90265,30279,19319,7128,11282,2232,0.78,2874,0.7337334933973589,0.9689283449587824,4.752721617418351,276.68,VZ
12/31/2013,4,8.135,41.96,33.34,7.73,70.99,2.63,69.97,2.59,178.68,1.87,12.76,4.6,20.47,-10.77,-72,32.54,27.05,95.42,11.5,54129,95416,31065,19103,12063,16246,5067,1.76,2874,0.7755004766444232,0.9760047990401919,4.209573091849935,274.1,VZ
3/31/2014,4.47,7.1252796420581666,40.7,3.34,7.23,23.27,0.92,22.39,0.88,207.71,15,18.82,5.42,21.34,-89.35,-39.92,31.85,25.35,13.85,13.49,3544,13851,30818,19629,7160,11297,3947,1.15,3430,0.7825552825552825,9.535928143712576,4.405255878284924,221.56,VZ
6/30/2014,4.7,7.046808510638297,37.91,3.86,5.93,22.89,0.86,21.81,0.82,208.42,13.02,28.69,6.2,22.27,-89.7,-30,33.12,26.49,16.01,15.46,6424,16012,31483,19396,7685,11846,4214,1.01,4153,0.8736481139541018,8.580310880829016,5.585160202360877,224.43,VZ
9/30/2014,4.81,7.110187110187112,34.97,4.33,4.49,24.77,0.92,23.57,0.88,208.33,11.59,47.26,7.15,24.32,-87.69,-24.39,34.2,26.89,17.97,16.92,7853,17968,31586,19334,6890,11057,3695,0.89,4159,0.9779811266800116,7.8983833718244805,7.616926503340758,226.29,VZ
12/31/2014,2.51,12.892430278884463,32.5,3.29,3.38,29.5,1.05,28.35,1.01,218.94,16.01,62.59,4.25,15.84,-92.95,-10.7,32.36,27.99,13.68,9.63,11153,13676,33192,18789,-2136,1932,-2231,-0.63,3981,0.9956923076923077,9.835866261398175,9.573964497,232.62,VZ
3/31/2015,2.38,14.302521008403362,31.27,2.64,4.08,22.84,0.8,21.76,0.76,225.03,20.92,67.77,4.31,16.54,-104.45,-10.56,34.04,28.71,10.76,9.9,4933,10759,31984,19888,7960,11949,4219,1.02,4121,1.0885833066837225,12.893939393939393,8.343137255,235.79,VZ
6/30/2015,2.41,13.688796680497925,31.58,3.17,4.49,21.5,0.7,20.35,0.66,227.88,17.7,71.74,4.24,16.7,-106.86,-10.12,32.99,30.65,12.87,9.91,3317,12874,32224,19775,7821,11801,4231,1.04,4085,1.0446485117162763,10.406940063091483,7.347438752783964,240.75,VZ
9/30/2015,2.51,12.414342629482073,32.12,3.57,4.74,21.77,0.63,20.45,0.59,227.53,15.65,79.13,4.31,17.44,-105.24,-10.02,31.16,34.49,14.54,10.26,4181,14542,33158,19853,7535,11544,4038,0.99,4078,0.9701120797011209,8.728291316526612,6.5738396624472575,242.07,VZ
12/31/2015,4.37,7.672768878718536,32.15,4.38,5.19,22.36,0.64,21.1,0.6,226.33,12.69,127.67,7.43,27.39,-101.66,-17.1,33.53,35.05,17.84,17.88,4820,17842,34254,19547,9744,13783,5391,1.32,4093,1.0429237947122862,7.655251141552512,6.460500963391136,244.18,VZ
3/31/2016,4.41,9.006802721088436,32.26,4.93,4.62,23.62,0.71,22.47,0.68,224.48,11.17,109.97,7.4,27.15,-100.31,-17.36,39.72,33.31,20.1,17.97,5846,20103,32171,19559,7942,11959,4310,1.06,4085,1.231246125232486,8.056795131845842,8.597402597402597,244.59,VZ
6/30/2016,3.54,11.706214689265536,31.85,5.09,3.94,20.84,0.61,19.91,0.58,211.13,10.18,78.88,6,24.91,-99.05,-14.22,41.44,34.41,20.74,14.44,2857,20744,30532,18311,4554,8536,702,0.17,4085,1.301098901098901,8.141453831041257,10.51776649746193,231.87,VZ
9/30/2016,3.44,11.328488372093023,31.29,5.39,2.85,25.62,0.85,24.3,0.8,217.52,9.9,69.53,5.84,23.83,-99.09,-14.02,38.97,30.3,21.98,14.02,6441,21983,30937,18708,6540,10482,3620,0.89,4086,1.2454458293384467,7.230055658627087,13.673684210526314,239.5,VZ
12/31/2016,3.22,12.568322981366459,30.84,5.9,1.13,26.4,0.87,25.19,0.83,220.15,9.16,60.45,5.47,23.8,-98.74,-13.22,40.47,30.34,24.03,13.13,2880,24032,32340,16701,10213,14200,4495,1.09,4086,1.3122568093385214,6.859322033898304,35.81415929,244.18,VZ
3/31/2017,3,12.453333333333333,30.26,6.14,-0.29,27.16,1.02,25.96,0.97,221.69,8.86,53.45,5.1,22.36,-99.26,-12.39,37.36,26.66,25.04,12.27,4307,25037,29814,17767,6962,11021,3450,0.84,4087,1.2346331791143423,6.084690553745928,-128.8275862,246.73,VZ
6/30/2017,3.9,8.882051282051282,30.26,6.56,0.32,28.82,1.04,27.71,1,226.22,8.45,65.13,6.48,23.71,-100.91,-16.01,34.64,27.76,26.76,15.93,4583,26761,30548,18064,8014,12181,4362,1.07,4087,1.1447455386649041,5.2804878048780495,108.25,252.98,VZ
9/30/2017,3.9,9.971794871794872,30.44,6.97,0.85,30.87,1.07,29.59,1.02,226.23,7.95,61.09,6.38,23.22,-99.15,-16,38.89,28.93,28.45,15.93,4487,28451,31717,18743,6988,11260,3620,0.89,4089,1.2775952693823915,5.579626972740316,45.75294117647059,254.68,VZ
12/31/2017,7.36,5.720108695652174,30.83,10.95,1.73,29.91,0.91,28.88,0.87,212.46,4.75,96.37,11.9,18.81,-83.15,-31.48,42.1,33.04,44.69,30.1,2079,44687,33955,18397,5461,9917,18669,4.56,4089,1.3655530327602985,3.844748858447489,24.33526011560694,257.14,VZ
3/31/2018,7.63,5.041939711664482,31.27,12.67,2.65,31.03,0.98,29.74,0.94,212.17,4.05,81.96,12.12,18.23,-80.47,-34.31,38.47,31.62,52.35,31.2,1923,52345,31772,18517,7349,11673,4545,1.11,4107,1.2302526383114807,3.0363062352012626,14.516981132075472,264.52,VZ
6/30/2018,7.56,5.420634920634921,31.58,12.97,3.24,30.88,0.96,29.77,0.92,209.73,3.92,69.15,11.91,16.77,-79.34,-36.19,40.98,32.33,53.58,30.95,1750,53575,32203,18572,6617,10967,4120,1,4139,1.2976567447751741,3.159599074787972,12.648148148148147,263.3,VZ
9/30/2018,7.86,5.597964376590331,31.7,13.57,3.89,33.15,0.97,31.88,0.93,209.48,3.74,62.43,12.28,16.71,-76.85,-40.35,44,34.17,56.09,32.26,2538,56087,32607,19276,7675,12052,4924,1.19,4140,1.388012618,3.2424465733235075,11.311053984575835,265.56,VZ
12/31/2018,3.66,12.797814207650273,31.59,13.24,7.2,34.64,0.91,33.3,0.88,210.12,3.84,28.66,5.87,14.11,-73.81,-20.01,46.84,37.93,54.71,15.53,2745,54710,34281,18990,637,4989,1939,0.46,4132,1.4827477049699274,3.5377643504531724,6.5055555555555555,264.83,VZ
3/31/2019,3.88,12.829896907216495,31.57,13.89,6.32,33.4,0.87,31.98,0.83,226.49,3.94,28.88,5.94,14.39,-71.02,-21.28,49.78,38.61,57.46,16.02,2322,57460,32128,19138,7709,11940,5032,1.22,4140,1.576813430471967,3.583873290136789,7.8765822784810124,283.95,VZ
6/30/2019,3.64,13.348901098901099,31.44,14.01,6.18,33.31,0.87,32.14,0.84,225.16,3.89,28.01,5.77,15.18,-70.49,-21.68,48.59,38.21,57.95,15.84,1949,57947,32071,19350,7850,12082,3944,0.95,4139,1.5454834605597965,3.468236973590293,7.862459546925567,283.11,VZ
9/30/2019,3.89,13.339331619537274,31.75,14.58,6.9,34.9,0.89,33.36,0.85,224.56,3.72,27.96,5.77,15.51,-67.96,-22.75,51.89,39.21,60.31,16.11,3020,60312,32894,19510,8180,12294,5194,1.25,4140,1.6343307086614174,3.5589849108367626,7.5202898550724635,284.88,VZ
12/31/2019,4.65,11.468817204301073,31.85,15.19,4.3,37.47,0.84,36.05,0.8,228.89,3.64,32.3,6.74,18.67,-66.11,-27.96,53.33,44.87,62.84,19.27,2594,62835,34775,19144,6639,10744,5095,1.23,4140,1.6744113029827314,3.510862409479921,12.402325581395349,291.73,VZ
3/31/2020,4.3,10.967441860465115,31.03,14.9,4.29,40.71,0.99,39.07,0.95,232.85,3.78,30.3,6.37,17.82,-64.57,-27.33,47.16,41.06,61.65,18.39,7047,61653,31610,19314,6579,10729,4156,1,4141,1.5198195294875925,3.1651006711409395,10.993006993006992,294.5,VZ
6/30/2020,4.56,10.723684210526317,31.45,15.49,2.63,37.33,0.96,36.04,0.93,229.15,3.57,30.77,6.58,17.32,-65.92,-28.95,48.9,38.89,64.11,19.15,7882,64113,30447,18698,7361,11542,4700,1.13,4141,1.5548489666136724,3.156875403,18.59315589353612,293.26,VZ
9/30/2020,4.66,11.452789699570815,31.31,16.08,2.52,38.57,1.07,37.12,1.03,230.46,3.46,28.7,6.22,16.66,-63.83,-28.12,53.37,36.19,66.53,18.31,8983,66530,31543,19209,7678,11870,4357,1.05,4142,1.704567231,3.319029850746269,21.178571428571427,296.99,VZ
12/31/2020,4.52,11.785398230088497,31.74,16.74,2.21,54.59,1.38,52.8,1.33,247.21,3.57,27.22,5.93,16.29,-63.78,-27.59,53.27,39.66,69.27,17.8,22171,69272,34692,19870,7180,11377,4588,1.12,4142,1.6783238815374923,3.182198327359618,24.10407239819005,316.48,VZ
3/31/2021,4.56,11.68640350877193,31.28,17.56,2.65,39.65,1.02,38.34,0.99,272.89,3.76,27.72,6.03,15.75,-104.96,-25.31,53.29,38.73,72.68,18.89,10205,72683,32867,19345,7770,11944,5245,1.27,4142,1.7036445012787722,3.034738041002278,20.109433962264152,345.57,VZ
6/30/2021,4.83,10.747412008281573,32.08,18.14,5.21,35.63,0.89,34.21,0.85,274.08,3.65,28.19,6.11,15.18,-100.75,-23.99,51.91,40.08,75.11,19.99,4657,75112,33764,19509,8165,12185,5800,1.4,4143,1.618142144638404,2.8616317530319733,9.963531669865642,349.19,VZ
9/30/2021,5.33,9.493433396,32.4,18.96,5.45,40.28,0.97,37.97,0.92,274.97,3.5,29.83,6.46,14.95,-99.19,-23.91,50.6,41.36,78.49,22.04,9936,78489,32915,19387,8905,12866,6407,1.55,4144,1.5617283950617284,2.668776371308017,9.284403669724771,353.46,VZ
12/31/2021,5.33,9.242026266,32.24,19.82,4.64,36.73,0.78,33.67,0.71,283.4,3.41,28.52,6.24,14.57,-104.7,-21.55,49.26,47.16,83.2,22.07,2921,83200,34067,19071,7608,11659,4613,1.1,4150,1.5279156327543422,2.4853683148335013,10.616379310344827,366.6,VZ
3/31/2022,5.15,9.487378640776699,32.29,20.28,3.62,35.58,0.76,31.92,0.69,280.54,3.29,26.59,5.97,14.54,-102.97,-21,48.86,46.59,85.18,21.4,1661,85175,33554,19204,7796,12032,4580,1.09,4202,1.5131619696500465,2.4092702169625246,13.497237569060774,365.72,VZ
6/30/2022,4.99,9.873747495,32.18,20.8,3.52,37.5,0.76,33.85,0.69,282.79,3.24,24.89,5.71,14.21,-101.29,-20.38,49.27,49.22,87.36,20.8,1857,87357,33789,19369,7552,11873,5199,1.24,4202,1.531075201988813,2.36875,13.997159090909092,370.15,VZ
9/30/2022,4.61,8.097613882863339,32.38,21.14,3.41,39.75,0.75,36.61,0.69,286.31,3.23,22.4,5.22,13.76,-100.25,-18.86,37.33,53.14,88.78,19.29,2082,88783,34241,19640,7894,12218,4900,1.17,4204,1.1528721432983322,1.7658467360454113,10.947214076246333,375.09,VZ
3/31/2009,,,,,,62.2,1.53,48.99,1.2,91.69,1.33,,,,,,,40.69,68.8,,,,,,,,,,,,,,,TTE
6/30/2009,,,,,,69.12,1.49,53.12,1.14,100,1.43,,,,,,,46.53,69.87,,19477,69874,42845,20643,11769,14190,2957,1.32,2236,,,,,TTE
9/30/2009,,,,,,69.24,1.42,52.08,1.07,104.33,1.47,,,,,,,48.66,70.92,,19687,70917,49530,22461,13547,16164,2909,1.27,2296,,,,,TTE
12/31/2009,5.31,5.9736346516007535,82.81,,0.41,69.39,1.45,50.05,1.04,104.88,1.43,16.94,7.01,51.77,62.81,19.31,31.72,47.99,73.29,11.98,16264,73289,53509,23601,13104,15804,3050,1.36,2220,0.3830455259026687,,77.36585366,178.16,TTE
3/31/2010,5.56,5.169064748201439,88.02,,0.8,74.61,1.45,54.95,1.07,108.97,1.37,17.08,7.04,50.84,67.91,19.65,28.74,51.56,79.37,12.53,17949,79371,52001,21932,12679,15272,3614,1.61,2243,0.3265167007498296,,35.925,188.34,TTE
6/30/2010,6.06,3.7442244224422447,92.55,,2.44,74.07,1.45,54.76,1.08,108.02,1.37,18.13,7.53,46.08,67.69,21.02,22.69,50.94,78.87,13.71,18926,78873,53990,23456,8292,10634,4138,1.82,2279,0.24516477579686657,,9.299180327868854,186.9,TTE
9/30/2010,6.42,4.085669781931465,94.08,,3.09,77.25,1.36,58.96,1.04,112.2,1.51,18.9,7.81,44.4,62.41,22.16,26.23,56.74,74.29,14.45,23542,74294,51872,21013,12232,14754,3650,1.63,2245,0.27880527210884354,,8.488673139158577,186.49,TTE
