,IsolationForest_score,IsolationForest_flag,LOF_score,LOF_flag,OneClassSVM_score,OneClassSVM_flag,EllipticEnvelope_score,EllipticEnvelope_flag,Autoencoder_score,Autoencoder_flag
167,0.024271478807635635,0,0.00460228013519932,0,0.2477766030924874,0,3.93947582612842e-05,0,1.3141431339375085,0
168,0.10061344862721505,0,0.014479960627690329,0,0.5687771819808305,0,8.802451862290854e-05,0,2.680468876012853,0
169,0.10452321536183122,0,0.0030982539920014615,0,0.40764915301179144,0,0.00014459038429864978,0,2.5827270570515033,0
170,0.059152836882644236,0,0.004200046975783133,0,0.24155417013947586,0,0.00015153424869991902,0,2.1824996066129247,0
171,0.061909190050522665,0,0.009583547404098091,0,0.46384188050717956,0,0.00011397879749882228,0,3.196860539106767,0
172,0.16361579786757796,0,0.003672912702292296,0,0.7564438199388885,0,0.00021334358208285732,0,3.8082768845000445,0
173,0.5139085253333252,0,0.03250124291390455,0,0.9973735596939063,0,0.0010471359088952406,0,14.006620824180482,0
174,0.020069815854021816,0,0.004133526801720602,0,0.2404566741454672,0,4.455101006929981e-05,0,1.575120608434764,0
175,0.025886786661248228,0,0.008516645952192868,0,0.21274151260110089,0,3.280570897614089e-05,0,0.9466991976767906,0
176,0.024417444067926907,0,0.0049192404713294694,0,0.2306837360111348,0,6.948935281483297e-05,0,1.9561183760733485,0
177,0.031531555013829725,0,0.004251690475056021,0,0.31656383875617633,0,4.1265817043594286e-05,0,1.5883632183989327,0
178,0.16812415125053948,0,0.05954433065239737,0,0.7371337831030881,0,0.0003106015976119671,0,3.208613723461086,0
179,0.10201536635967343,0,0.0026505276917018145,0,0.30861181589937636,0,0.00012121789211775353,0,2.429159015849666,0
180,0.1823631073821256,0,0.0609589407624833,0,0.8647682730796489,0,0.00026504344913175464,0,4.296159545850406,0
181,0.03878046351193105,0,0.006082084032823303,0,0.29389485638414026,0,7.86434805282871e-05,0,1.6858622698446066,0
182,0.05720615322171378,0,0.0017843897592979318,0,0.41466911242049453,0,0.0001681278321782217,0,2.5010197039785975,0
183,0.30927972757188493,0,0.005994649520714309,0,0.5939551333659027,0,0.0005059447867149598,0,6.45030440114345,0
184,0.23775964641269348,0,0.03234473999272749,0,0.6916809885315355,0,0.00035257989732489814,0,6.589140145209943,0
185,0.2642171757499855,0,0.015132045368533052,0,0.7272252055050177,0,0.0003898446835727182,0,6.898443240907403,0
186,0.04910324083569029,0,0.004200953883412376,0,0.3928599358979617,0,0.00010241831311720822,0,2.9011330655472527,0
187,0.13748552718737939,0,0.0026611082571056832,0,0.7083436408514682,0,0.00019607984604959452,0,3.627821067236475,0
188,0.10196268646630702,0,0.0149558037657598,0,0.5987801024830813,0,9.842375813790383e-05,0,2.8696467925389175,0
189,0.12360827606065752,0,0.003683814840567164,0,0.3979706387785666,0,0.0001703150188997528,0,3.1530366568928883,0
190,0.06194792588222858,0,0.007432431807715815,0,0.23976060123907433,0,0.00016423020238744918,0,2.232480418933314,0
